dataset,model,g,step,tau,bor,wf1,coverage,purity,n_pred_boundaries,n_gold_boundaries,seed
dialseg711,random,2,142,0.715394694946039,0.9980411361410382,0.519100502961589,0.820283739350195,0.8023354678347646,2038,2042,7
dialseg711,random,2,143,0.7196940790839812,0.9857982370225269,0.5169222476932369,0.8226186465901655,0.801514928265983,2013,2042,7
dialseg711,random,2,144,0.7260912706000602,0.970617042115573,0.5155997367104994,0.8259909648095302,0.8002697789916497,1982,2042,7
dialseg711,random,2,145,0.7315492331788925,0.9564152791380999,0.5130486873762599,0.8288549725786013,0.7992228892246472,1953,2042,7
dialseg711,random,2,146,0.7365968821128585,0.9431929480901078,0.5079005615530285,0.8312283903001203,0.7961185080611944,1926,2042,7
dialseg711,random,2,147,0.7417515758247869,0.9270323212536729,0.5035106337009644,0.8341627215572361,0.7933511241768046,1893,2042,7
dialseg711,random,2,148,0.7470486218113062,0.9123408423114594,0.4958090290672491,0.8359735513743953,0.7907267853182887,1863,2042,7
dialseg711,random,2,149,0.7523565141020554,0.9005876591576886,0.49382946555877016,0.8377236853238962,0.7886112575944626,1839,2042,7
dialseg711,random,2,150,0.7561117100941468,0.8868756121449559,0.49037356843198704,0.8401241720070833,0.7857887070398446,1811,2042,7
dialseg711,random,2,151,0.7608713080583361,0.8721841332027425,0.48402101334525477,0.8427607446858503,0.7824472477490183,1781,2042,7
dialseg711,random,2,152,0.7670136637641423,0.8574926542605289,0.4790792220943362,0.8450687351794948,0.780194687211703,1751,2042,7
dialseg711,random,2,153,0.7715907065907984,0.8423114593535749,0.47345288342009484,0.8474107584867079,0.7776678945220287,1720,2042,7
dialseg711,random,2,154,0.7754797955607459,0.8295788442703232,0.47190884303528163,0.8500060300693212,0.7762224943213543,1694,2042,7
dialseg711,random,2,155,0.7802524178963242,0.8134182174338883,0.46519709178655505,0.8524631662289891,0.7721436594197347,1661,2042,7
dialseg711,random,2,156,0.7853145875359342,0.7987267384916749,0.4587592423851911,0.8550523491979187,0.7684008190700026,1631,2042,7
dialseg711,random,2,157,0.7898853066606611,0.781586679725759,0.4539332519796524,0.8581637449517197,0.7662633230907758,1596,2042,7
dialseg711,random,2,158,0.7957372214321928,0.7649363369245837,0.4494751630713277,0.8607431100310846,0.7632032153858017,1562,2042,7
dialseg711,random,2,159,0.8006734673812383,0.7497551420176298,0.44852970284316707,0.8639440845137049,0.76091458583803,1531,2042,7
dialseg711,random,2,160,0.8052426932823065,0.7331047992164544,0.44335255462804407,0.8669818080419346,0.7584608552039198,1497,2042,7
dialseg711,random,2,161,0.8098932848939987,0.718413320274241,0.43629676466086176,0.8700115783185404,0.7557262754897339,1467,2042,7
dialseg711,random,2,162,0.8152865380199013,0.7012732615083251,0.42905567788390997,0.8724056465881361,0.752000868740417,1432,2042,7
dialseg711,random,2,163,0.8206913042294572,0.6856023506366308,0.42040588885437413,0.8755194143643511,0.7471182458668743,1400,2042,7
dialseg711,random,2,164,0.8264555898708535,0.6723800195886386,0.4145864396494695,0.8778841811805947,0.7442800635772152,1373,2042,7
dialseg711,random,2,165,0.8308533919362489,0.6552399608227228,0.4092474357872589,0.8810585052937375,0.7409415372288436,1338,2042,7
dialseg711,random,2,166,0.8351172097721306,0.6371204701273262,0.4028187513517555,0.8843314015254945,0.73617310585241,1301,2042,7
dialseg711,random,2,167,0.8402276197615435,0.618511263467189,0.39238208772832744,0.8876739996993163,0.7309539797481661,1263,2042,7
dialseg711,random,2,168,0.8467907441025029,0.6023506366307542,0.38718149835052296,0.8898025409892498,0.7263958093519051,1230,2042,7
dialseg711,random,2,169,0.8525823597729438,0.584720861900098,0.3814261347892522,0.8932065326843809,0.7231754430249987,1194,2042,7
dialseg711,random,2,170,0.856966016809094,0.5670910871694417,0.3713616026472814,0.8960403042417812,0.7178908739710906,1158,2042,7
dialseg711,random,2,171,0.8615487335264135,0.5494613124387855,0.36396535769829386,0.8996866608153528,0.7132956486285749,1122,2042,7
dialseg711,random,2,172,0.867438749856984,0.5313418217433888,0.3521217863610517,0.9023282566004086,0.7062698773558853,1085,2042,7
dialseg711,random,2,173,0.8718967864286713,0.5137120470127327,0.34270513643807266,0.9051794529115205,0.6999119483367294,1049,2042,7
dialseg711,random,2,174,0.876533046833695,0.4975514201762977,0.33406362076007146,0.907653890881739,0.6955770295998706,1016,2042,7
dialseg711,random,2,175,0.882299353425493,0.47992164544564153,0.3244109833337929,0.9105720365741463,0.6880933744386759,980,2042,7
dialseg711,random,2,176,0.8866811217504417,0.46131243878550443,0.31619987892015694,0.9140879319149361,0.6809996535791322,942,2042,7
dialseg711,random,2,177,0.8916648674755939,0.4422135161606268,0.3011372575284216,0.9169748227237678,0.6732956379824426,903,2042,7
dialseg711,random,2,178,0.8957727164596468,0.42213516160626835,0.2914906609619938,0.9206716894216895,0.6664128273973072,862,2042,7
dialseg711,random,2,179,0.9019046215352458,0.4040156709108717,0.28144956998270476,0.9242062818803326,0.6606496175582743,825,2042,7
dialseg711,random,2,180,0.9067361724309875,0.38393731635651324,0.2713832649796909,0.9275581271361862,0.6527959687549482,784,2042,7
dialseg711,random,2,181,0.9108756582623592,0.366307541625857,0.2618192706055699,0.9305438057020335,0.6430805305615999,748,2042,7
dialseg711,random,2,182,0.9155340554846683,0.3476983349657199,0.24801242578606691,0.9342296494722656,0.6331586959177498,710,2042,7
dialseg711,random,2,183,0.9207497543927594,0.3281096963761019,0.23531066435012823,0.9378564717436026,0.6247859237193799,670,2042,7
dialseg711,random,2,184,0.925381394526024,0.3095004897159647,0.22256825843323733,0.941591176638645,0.6171830832384472,632,2042,7
dialseg711,random,2,185,0.9295550156522794,0.28942213516160625,0.2106378228741098,0.9451946758117644,0.6077055487927815,591,2042,7
dialseg711,random,2,186,0.9332925349934863,0.2722820763956905,0.199573594088362,0.9485535990810252,0.6001478048762703,556,2042,7
dialseg711,random,2,187,0.9391728494127621,0.25220372184133205,0.1846784095729243,0.9519370797588097,0.5895056981619371,515,2042,7
dialseg711,random,2,188,0.9442342219640585,0.23408423114593535,0.17277029893063647,0.955434861473891,0.5785887261638449,478,2042,7
dialseg711,random,2,189,0.9485630827332886,0.21449559255631734,0.15640836737883151,0.9590979997889282,0.5686641823456932,438,2042,7
dialseg711,random,2,190,0.9533671109165459,0.19343780607247796,0.13950840533119013,0.962833376968398,0.5578132463333463,395,2042,7
dialseg711,random,2,191,0.9585646888164348,0.17238001958863858,0.12314647377938516,0.9671395743653127,0.5458231820019235,352,2042,7
dialseg711,random,2,192,0.9635271753306263,0.15132223310479923,0.11100395151028063,0.971574977218437,0.5327150080384757,309,2042,7
dialseg711,random,2,193,0.9687007124954459,0.1297747306562194,0.0989016140914875,0.9755114942878657,0.5198595009174627,265,2042,7
dialseg711,random,2,194,0.9744358209798276,0.10871694417238002,0.08539950438684615,0.9796827908378541,0.5077457984308388,222,2042,7
dialseg711,random,2,195,0.9792839793337943,0.08667972575905974,0.06970062286517982,0.9833585883955082,0.4961211903172343,177,2042,7
dialseg711,random,2,196,0.9838905662634355,0.06611165523996082,0.05140981849842609,0.9874422342776773,0.4821379890766816,135,2042,7
dialseg711,random,2,197,0.9890234461225303,0.044564152791381,0.03497421472105017,0.9912387259169958,0.4676584538404778,91,2042,7
dialseg711,random,2,198,0.9943038085322794,0.022526934378060724,0.0156586966713549,0.9954902272676535,0.45371702248335505,46,2042,7
dialseg711,random,2,199,0.9998360454174776,0.0004897159647404506,0.0,0.9997990757484428,0.4375829408953603,1,2042,7
dialseg711,random,2,0,4.075778705425748e-05,2.0239960822722822,0.6831241294936002,0.6514300875324082,0.896047365017126,4133,2042,8
dialseg711,random,2,1,0.00534166456295149,2.020568070519099,0.6828789304316701,0.6517667878691085,0.8956563534007276,4126,2042,8
dialseg711,random,2,2,0.009925486509943562,2.0181194906953968,0.6829888467782188,0.6520754298444171,0.8955113344617563,4121,2042,8
dialseg711,random,2,3,0.015800099660065625,2.0146914789422135,0.6829787364749706,0.6529290788520746,0.8955194272441107,4114,2042,8
dialseg711,random,2,4,0.02034500779423725,2.0093046033300688,0.6818947785014824,0.6536917538236103,0.8950076192235122,4103,2042,8
dialseg711,random,2,5,0.02471438173962808,2.002448579823702,0.6810904708938671,0.6545004739361279,0.8941199247176743,4089,2042,8
dialseg711,random,2,6,0.029753059542643154,1.9975514201762978,0.6811900746117179,0.6552271499792596,0.893897352061909,4079,2042,8
dialseg711,random,2,7,0.03468644497744255,1.995592556317336,0.6811666259825089,0.6557399254129211,0.893987349382919,4075,2042,8
dialseg711,random,2,8,0.03801496203099275,1.9916748285994124,0.6808718356033303,0.6561149840158279,0.8937302407573152,4067,2042,8
dialseg711,random,2,9,0.04290994882095931,1.9867776689520078,0.68005329348683,0.6569622146098939,0.8934983406836432,4057,2042,8
dialseg711,random,2,10,0.047535411014957514,1.9818805093046032,0.6800785692822515,0.6581147384417426,0.8934091712449659,4047,2042,8
dialseg711,random,2,11,0.05229475561315073,1.9799216454456414,0.6798602370186162,0.6583608706499001,0.8933294712918481,4043,2042,8
dialseg711,random,2,12,0.05656174464427595,1.9764936336924583,0.6793230568852249,0.6586831866367732,0.8929713424175449,4036,2042,8
dialseg711,random,2,13,0.06103172632581434,1.9720861900097943,0.6784108110680195,0.6593444227674186,0.8927734878420532,4027,2042,8
dialseg711,random,2,14,0.06663663027957197,1.9676787463271304,0.6783199892472398,0.6600992840180604,0.8928369743243162,4018,2042,8
dialseg711,random,2,15,0.07168469709068959,1.965230166503428,0.677977176879111,0.660438343692563,0.8927035829461989,4013,2042,8
dialseg711,random,2,16,0.07609151718322738,1.9613124387855043,0.6776500848020743,0.6608485640394923,0.89230480411915,4005,2042,8
dialseg711,random,2,17,0.08088878211066372,1.9583741429970618,0.6777222574702941,0.6616229595923688,0.8922195508429684,3999,2042,8
dialseg711,random,2,18,0.0868739900699458,1.9549461312438785,0.6774021299127693,0.6621503857527065,0.8921668082269347,3992,2042,8
dialseg711,random,2,19,0.09289102302325872,1.9524975514201763,0.6769871979155587,0.662384797379523,0.8920184490068456,3987,2042,8
dialseg711,random,2,20,0.0979853727530328,1.9461312438785505,0.6771970252543533,0.6636079237608773,0.891793195669778,3974,2042,8
dialseg711,random,2,21,0.1023574786179439,1.9436826640548481,0.6770056077855653,0.6640298646891474,0.8916871523147895,3969,2042,8
dialseg711,random,2,22,0.10715261418113979,1.9422135161606269,0.6768734848686322,0.6643472971004616,0.8917541270653084,3966,2042,8
dialseg711,random,2,23,0.11163511220864102,1.9363369245837414,0.676222956347795,0.6656733971607389,0.891712770156863,3954,2042,8
dialseg711,random,2,24,0.11552758003797202,1.9324191968658178,0.6760646046381898,0.6660367351823048,0.891335665103246,3946,2042,8
dialseg711,random,2,25,0.12193396993714843,1.929480901077375,0.6756865723210638,0.6662862161279882,0.8910959513086799,3940,2042,8
dialseg711,random,2,26,0.12720968596703636,1.9270323212536729,0.6752344927550602,0.6665323483361457,0.8909329794157501,3935,2042,8
dialseg711,random,2,27,0.13234508948002924,1.9231145935357492,0.6752684718062957,0.6672121420539142,0.8906135098557744,3927,2042,8
dialseg711,random,2,28,0.1371517491919142,1.9191968658178256,0.674190258122107,0.6674319029540549,0.8900146439615497,3919,2042,8
dialseg711,random,2,29,0.14270312667317403,1.9147894221351616,0.673657228095406,0.6680564425026451,0.8898702550249669,3910,2042,8
dialseg711,random,2,30,0.14893436592894774,1.9094025465230167,0.6721808407540398,0.6687049813368379,0.8895508615726618,3899,2042,8
dialseg711,random,2,31,0.1549071733371014,1.9059745347698336,0.6723159376279121,0.6695586303444954,0.8895179323203234,3892,2042,8
dialseg711,random,2,32,0.16017180047855345,1.901077375122429,0.6708665648182697,0.6703974890947465,0.8893480955154653,3882,2042,8
dialseg711,random,2,33,0.1653294514321436,1.8952007835455436,0.6691892852706814,0.6709575654459621,0.8887181607786391,3870,2042,8
dialseg711,random,2,34,0.1694111455286942,1.8898139079333987,0.6684255155195699,0.6718307487558542,0.8886106197938126,3859,2042,8
dialseg711,random,2,35,0.17402692107935933,1.8834476003917728,0.6685936080927257,0.6729149025298814,0.8882451423010495,3846,2042,8
dialseg711,random,2,36,0.17843773152127118,1.8795298726738492,0.6685235890353649,0.6739153378657597,0.8882478771033624,3838,2042,8
dialseg711,random,2,37,0.1836930404732643,1.876101860920666,0.6685054783942709,0.6745137978524055,0.8880783007558675,3831,2042,8
dialseg711,random,2,38,0.18940010366935223,1.8712047012732616,0.6675940363435884,0.67539953892802,0.8875663625065876,3821,2042,8
dialseg711,random,2,39,0.1935034962539122,1.8648383937316357,0.6683046763789923,0.6763518488465746,0.8872099502830867,3808,2042,8
dialseg711,random,2,40,0.19931839324547682,1.8604309500489715,0.6674437464041383,0.6770257822736725,0.8868495889170994,3799,2042,8
dialseg711,random,2,41,0.20422885168800808,1.8530852105778648,0.6661454189676806,0.6778841753261585,0.8864951639494536,3784,2042,8
dialseg711,random,2,42,0.21107615918093678,1.8447600391772772,0.6654360135165884,0.6787005823134515,0.8856570121549024,3767,2042,8
dialseg711,random,2,43,0.21683237254609972,1.8408423114593535,0.6650360144363687,0.6795335807730322,0.8854927565792545,3759,2042,8
dialseg711,random,2,44,0.22133206331843688,1.8359451518119492,0.6644194611193934,0.6804251821393171,0.8853854574476936,3749,2042,8
dialseg711,random,2,45,0.22702701022557745,1.8300685602350637,0.6634288436730799,0.6812142284188697,0.8849040764283381,3737,2042,8
dialseg711,random,2,46,0.232006962690344,1.8266405484818804,0.663547625362971,0.6817533751605482,0.8846537769023705,3730,2042,8
dialseg711,random,2,47,0.23706135235005094,1.8197845249755142,0.6630070683123749,0.6830250582360287,0.8845771931355618,3716,2042,8
dialseg711,random,2,48,0.24273417209340142,1.8153770812928502,0.6631769726794812,0.6837225850411505,0.8843650227071465,3707,2042,8
dialseg711,random,2,49,0.24668611653590286,1.8099902056807051,0.6622420903844598,0.6844658652411817,0.8839524210357543,3696,2042,8
dialseg711,random,2,50,0.25205800375697013,1.8050930460333008,0.6619730371219774,0.6851384033609772,0.8836093428762205,3686,2042,8
dialseg711,random,2,51,0.25589248785145363,1.7957884427032322,0.6625948088947522,0.6870396490913369,0.8832734552003187,3667,2042,8
dialseg711,random,2,52,0.2610706466708209,1.787952987267385,0.6615122716337252,0.6878956701214084,0.882490055264317,3651,2042,8
dialseg711,random,2,53,0.26627234768783914,1.7845249755142019,0.6603638576161128,0.6882560779976391,0.8822774104314188,3644,2042,8
dialseg711,random,2,54,0.27088138473115514,1.7781586679725758,0.6599159694870653,0.6890935414405879,0.8817051670005255,3631,2042,8
dialseg711,random,2,55,0.27593604815057643,1.7757100881488737,0.6599902271562598,0.6894568794621537,0.8815338604719757,3626,2042,8
dialseg711,random,2,56,0.2819033317410371,1.77179236043095,0.6594363021741757,0.6897889626001441,0.8809212647538949,3618,2042,8
dialseg711,random,2,57,0.28669905871394774,1.7654260528893242,0.6578469173259176,0.6902577858537774,0.8800925080285137,3605,2042,8
dialseg711,random,2,58,0.29274273459553507,1.7595494613124387,0.6579420237723455,0.6918651798662347,0.8801943654615947,3593,2042,8
dialseg711,random,2,59,0.2968151007456062,1.752203721841332,0.6574625191473749,0.6930322148940292,0.8801228792174642,3578,2042,8
dialseg711,random,2,60,0.301413649365037,1.747796278158668,0.6569262941185893,0.693799912971854,0.8799585120172321,3569,2042,8
dialseg711,random,2,61,0.30630023704140796,1.7394711067580804,0.6564876095026895,0.6949556586951101,0.8796364192795276,3552,2042,8
dialseg711,random,2,62,0.31131034199798807,1.7331047992164546,0.656014502541751,0.6959495487712787,0.8793708550916709,3539,2042,8
dialseg711,random,2,63,0.31554756462949185,1.7252693437806073,0.6550399027363063,0.6974556434735759,0.8789334262523433,3523,2042,8
dialseg711,random,2,64,0.320401190055943,1.7193927522037218,0.6540207225287419,0.6981973888355745,0.8784644634679797,3511,2042,8
dialseg711,random,2,65,0.3241567829065739,1.7091087169441723,0.6537739858444611,0.7001469121985999,0.8781845927292481,3490,2042,8
dialseg711,random,2,66,0.3291559239496022,1.703232125367287,0.6528417496579499,0.7011998110890516,0.8775580864617935,3478,2042,8
dialseg711,random,2,67,0.33518831024046897,1.6963761018609207,0.6512695826753974,0.701831745766345,0.8766651456004981,3464,2042,8
dialseg711,random,2,68,0.33889981143346287,1.6904995102840352,0.6511827504988472,0.7025112604226528,0.8763296765167873,3452,2042,8
dialseg711,random,2,69,0.34411029238034324,1.6846229187071498,0.6507902915931095,0.7035507643630007,0.8759927935216765,3440,2042,8
dialseg711,random,2,70,0.347490223147291,1.6767874632713027,0.6481926154492952,0.7047828207110908,0.8752098307819627,3424,2042,8
dialseg711,random,2,71,0.35163293735603646,1.6699314397649363,0.6477136805922332,0.7058117203159398,0.87477519255724,3410,2042,8
dialseg711,random,2,72,0.35567222240376734,1.6635651322233105,0.6470074879487815,0.7070729385866517,0.8746721554552577,3397,2042,8
dialseg711,random,2,73,0.35987500069231143,1.654260528893242,0.6445350891771835,0.7087788412946641,0.8735086366018655,3378,2042,8
dialseg711,random,2,74,0.363901357816084,1.6449559255631734,0.6420128646219352,0.7102665179405686,0.872813578222208,3359,2042,8
dialseg711,random,2,75,0.3697804837487553,1.634671890303624,0.6392443339654605,0.7122088237594566,0.8721767041570638,3338,2042,8
dialseg711,random,2,76,0.37445533762099814,1.628305582761998,0.6374209971210266,0.7130136370115272,0.8716648682303194,3325,2042,8
dialseg711,random,2,77,0.37868381122669337,1.6190009794319296,0.6353321865135643,0.714495871958952,0.8706414103239501,3306,2042,8
dialseg711,random,2,78,0.3839495652109664,1.6072477962781586,0.6331920859292892,0.7167968732314723,0.8693564997352419,3282,2042,8
dialseg711,random,2,79,0.38853957130732464,1.5994123408423115,0.6323362601044885,0.7179717219801608,0.8686582507528862,3266,2042,8
dialseg711,random,2,80,0.3930982036659979,1.5896180215475024,0.6308911587736901,0.7197521594673494,0.8680187455368289,3246,2042,8
dialseg711,random,2,81,0.3977293431616872,1.5808031341821744,0.6298689663046191,0.7212155577661907,0.8675091155244863,3228,2042,8
dialseg711,random,2,82,0.40288715981081397,1.573947110675808,0.6279367138678721,0.722713838747594,0.8667994622304448,3214,2042,8
dialseg711,random,2,83,0.4087878409810256,1.5675808031341822,0.6258575680979841,0.7234756765347483,0.865872503777115,3201,2042,8
dialseg711,random,2,84,0.4149674158515875,1.559745347698335,0.6250702468863706,0.724557876878552,0.8652629777350994,3185,2042,8
dialseg711,random,2,85,0.420248697380279,1.5504407443682664,0.6248932811919068,0.7261783867796525,0.8648766450491887,3166,2042,8
dialseg711,random,2,86,0.4262153135421348,1.5421155729676788,0.6231194493636014,0.727664947179715,0.864153936752641,3149,2042,8
dialseg711,random,2,87,0.4323260291361391,1.5337904015670911,0.6205069267088847,0.729157367870448,0.8636093204063366,3132,2042,8
dialseg711,random,2,88,0.43869517648880985,1.524975514201763,0.6197197226826636,0.7304700729806215,0.8630061689253972,3114,2042,8
dialseg711,random,2,89,0.4428240509130205,1.5146914789422135,0.6169574678851644,0.7318162654660544,0.8616627112422772,3093,2042,8
dialseg711,random,2,90,0.4476661736631081,1.5083251714005876,0.616014934778453,0.7325224304918398,0.860709632636245,3080,2042,8
dialseg711,random,2,91,0.4540156043384587,1.5004897159647403,0.6158406177686929,0.7339594574826643,0.8605792644239499,3064,2042,8
dialseg711,random,2,92,0.4597044971489199,1.4916748285994124,0.6138476489425019,0.7351770026348085,0.8597203132485431,3046,2042,8
dialseg711,random,2,93,0.4647337462357045,1.4833496571988247,0.613526803916422,0.736708491930011,0.8596167535405531,3029,2042,8
dialseg711,random,2,94,0.4714729351289291,1.475024485798237,0.6119346157296759,0.7377750648320269,0.8587679229941134,3012,2042,8
dialseg711,random,2,95,0.4762485167656033,1.4676787463271304,0.6103539873962888,0.73890556817772,0.8580575876303725,2997,2042,8
dialseg711,random,2,96,0.4819709790269994,1.4593535749265425,0.6097202365417701,0.740426732198884,0.8574452151614597,2980,2042,8
dialseg711,random,2,97,0.48746658816312965,1.450048971596474,0.6079113328835168,0.7420538000443064,0.856979433677746,2961,2042,8
dialseg711,random,2,98,0.49228934859130213,1.4407443682664054,0.6062081387132092,0.7436458456764364,0.8560462825969156,2942,2042,8
dialseg711,random,2,99,0.4962983372113963,1.430460333006856,0.6043817539148302,0.745725411680053,0.8552843052790312,2921,2042,8
dialseg711,random,2,100,0.4997643392401939,1.4221351616062683,0.6020079672671608,0.7472135069181483,0.854070697430402,2904,2042,8
dialseg711,random,2,101,0.5059789782766642,1.4133202742409403,0.6001219257010366,0.7485354210565182,0.8530391188355324,2886,2042,8
dialseg711,random,2,102,0.5107486047409481,1.4079333986287954,0.5982861620826763,0.7490452663448444,0.8521448663853727,2875,2042,8
dialseg711,random,2,103,0.5158057734276222,1.3971596474045054,0.5959135628524266,0.7510321839435764,0.8511791928054236,2853,2042,8
dialseg711,random,2,104,0.5209599310050128,1.3888344760039177,0.5934556752767743,0.7527355750984441,0.8503951975383058,2836,2042,8
dialseg711,random,2,105,0.5260788302938465,1.3790401567091086,0.5915196990791949,0.7539701429996788,0.8498627947819228,2816,2042,8
dialseg711,random,2,106,0.5298599687403065,1.370714985308521,0.5903925637924796,0.7552070829233277,0.8487091418244725,2799,2042,8
dialseg711,random,2,107,0.5344413042783066,1.3604309500489715,0.5887327599485109,0.7569261015199833,0.8471996983846493,2778,2042,8
dialseg711,random,2,108,0.5396746287554905,1.3516160626836435,0.5877562812182472,0.7584284288925639,0.8464189419217549,2760,2042,8
dialseg711,random,2,109,0.5465361878369052,1.3437806072477962,0.5865277004538014,0.7599529416512539,0.8459826724559496,2744,2042,8
dialseg711,random,2,110,0.5511664830454599,1.3354554358472086,0.5847069705916351,0.7613326215119464,0.8453296686383889,2727,2042,8
dialseg711,random,2,111,0.555642059196704,1.3251714005876591,0.582642423168438,0.763274331154078,0.8439165665167776,2706,2042,8
dialseg711,random,2,112,0.5605111515017642,1.3158667972575906,0.5790831993415665,0.7645606649562345,0.8426679060117879,2687,2042,8
dialseg711,random,2,113,0.5659158597210802,1.306562193927522,0.5765287312099014,0.7657992792486463,0.8415037174108904,2668,2042,8
dialseg711,random,2,114,0.5703464608402586,1.2997061704211557,0.5764664446919187,0.7670025922663054,0.841227621417495,2654,2042,8
dialseg711,random,2,115,0.575551610874306,1.2884427032321253,0.5744221873067774,0.769572748317474,0.8405810360135254,2631,2042,8
dialseg711,random,2,116,0.5797893289737689,1.276199804113614,0.5707461012696567,0.7712568842315677,0.8383224334789032,2606,2042,8
dialseg711,random,2,117,0.5849229350087883,1.266405484818805,0.5700283171786966,0.7733110556422793,0.8377410368321057,2586,2042,8
dialseg711,random,2,118,0.5889666441643676,1.2571008814887366,0.5688270120212054,0.7749826337906507,0.83686483965844,2567,2042,8
dialseg711,random,2,119,0.5941367072983157,1.2473065621939274,0.5670774809245723,0.7766069110214681,0.8358188389714595,2547,2042,8
dialseg711,random,2,120,0.6007883730599842,1.2384916748285995,0.5646402414451053,0.7780552400014424,0.834664114847326,2529,2042,8
dialseg711,random,2,121,0.6046537001061455,1.2296767874632712,0.5632348879300471,0.7797305854795307,0.8338458415308109,2511,2042,8
dialseg711,random,2,122,0.6102100995298074,1.2169441723800196,0.5585408723717767,0.7814074657956513,0.832819202323792,2485,2042,8
dialseg711,random,2,123,0.6150636128176844,1.207639569049951,0.5550731561713725,0.7830609049490906,0.8314977321468364,2466,2042,8
dialseg711,random,2,124,0.6196793944285415,1.1939275220372183,0.5534797442926607,0.7853133495274845,0.8300250690075066,2438,2042,8
dialseg711,random,2,125,0.625665945468877,1.1826640548481882,0.549486980669716,0.7874223565151836,0.82884114360593,2415,2042,8
dialseg711,random,2,126,0.6301726565262382,1.1704211557296769,0.5472681738191006,0.789009658102485,0.8273037461809497,2390,2042,8
dialseg711,random,2,127,0.633825765972565,1.1596474045053868,0.544520398172212,0.7909879247959416,0.8259008889975018,2368,2042,8
dialseg711,random,2,128,0.6392113026758586,1.1464250734573946,0.5427522430807823,0.793425108061184,0.8247775617595473,2341,2042,8
dialseg711,random,2,129,0.6438890891590189,1.1351616062683643,0.540000392649607,0.7959320693761621,0.8236865144519036,2318,2042,8
dialseg711,random,2,130,0.6480162729047291,1.1248775710088148,0.5383599328779667,0.7975404401037313,0.8222630299058052,2297,2042,8
dialseg711,random,2,131,0.6518342299119594,1.114103819784525,0.5375464246582847,0.7995583335245782,0.8214536180591219,2275,2042,8
dialseg711,random,2,132,0.6564604348969387,1.1028403525954946,0.5330593513726327,0.8012207026447532,0.8199866291694888,2252,2042,8
dialseg711,random,2,133,0.660883232773991,1.0920666013712046,0.5305911609075513,0.8027746563875255,0.819264695740101,2230,2042,8
dialseg711,random,2,134,0.6648306697343876,1.0803134182174339,0.527020055459919,0.8044848845481757,0.817616250941164,2206,2042,8
dialseg711,random,2,135,0.6690907636745121,1.0675808031341822,0.5234918753670958,0.8061739294070518,0.8161792508118705,2180,2042,8
dialseg711,random,2,136,0.6730140421752492,1.0548481880509304,0.5202868828471369,0.8085516725812084,0.8149463014671068,2154,2042,8
dialseg711,random,2,137,0.678880102167283,1.0440744368266406,0.5194309572854596,0.8105114070567656,0.813331203602009,2132,2042,8
dialseg711,random,2,138,0.6830666782147291,1.0328109696376102,0.5186618639003324,0.8122736801797984,0.8127467973846911,2109,2042,8
dialseg711,random,2,139,0.6871697173432462,1.0190989226248777,0.5141403736105308,0.8146207265933005,0.8109883228800845,2081,2042,8
dialseg711,random,2,140,0.6927532785094972,1.0093046033300686,0.5104568264226531,0.8162557476903468,0.8089309529957104,2061,2042,8
dialseg711,random,2,141,0.6972786783098862,0.9980411361410382,0.5060342864728177,0.8179920680975533,0.8065908924207693,2038,2042,8
dialseg711,random,2,142,0.7018051814402549,0.9838393731635652,0.5034267361859425,0.8201301355309794,0.8044204519714964,2009,2042,8
dialseg711,random,2,143,0.7061372727997978,0.9696376101860921,0.4985867642749982,0.8225070415207546,0.801411671149776,1980,2042,8
dialseg711,random,2,144,0.7106471632176987,0.9583741429970617,0.49730774352464463,0.8250500856777228,0.8004790291447007,1957,2042,8
dialseg711,random,2,145,0.7154241815323348,0.94564152791381,0.49444700241619943,0.8269867722135655,0.799037816231969,1931,2042,8
dialseg711,random,2,146,0.7215579561466715,0.931439764936337,0.48919391146925734,0.829438504728589,0.7958375334835144,1902,2042,8
dialseg711,random,2,147,0.7277906695025491,0.9201762977473066,0.48621307544051856,0.8310071091980374,0.7942419716769822,1879,2042,8
dialseg711,random,2,148,0.7322321400121948,0.9059745347698335,0.4818186505597512,0.833276716056252,0.7925271548092119,1850,2042,8
dialseg711,random,2,149,0.7384768753988845,0.89128305582762,0.47544085380233836,0.8356042281675193,0.789197902538328,1820,2042,8
dialseg711,random,2,150,0.7442978943968366,0.8805093046033301,0.4731514015350935,0.837504915774958,0.7868278960016548,1798,2042,8
dialseg711,random,2,151,0.7495775504889411,0.8658178256611165,0.46800058358953733,0.8401476278058556,0.7835104933836009,1768,2042,8
dialseg711,random,2,152,0.7555249620433853,0.8545543584720862,0.46758111015207593,0.8427955024737724,0.7823627737021258,1745,2042,8
dialseg711,random,2,153,0.7609472696473872,0.8388834476003918,0.46241045645821544,0.8458555889726775,0.7790748894325049,1713,2042,8
dialseg711,random,2,154,0.7657942163666135,0.8251714005876591,0.45780463949723654,0.8482765866732112,0.7771531465337385,1685,2042,8
dialseg711,random,2,155,0.7723590147893872,0.8099902056807052,0.45124563265279904,0.8513472394537795,0.7737601277816561,1654,2042,8
dialseg711,random,2,156,0.7778687187874956,0.7972575905974535,0.44863046562959036,0.8538044136672829,0.7721363816132546,1628,2042,8
dialseg711,random,2,157,0.782637234064849,0.7835455435847208,0.44457914983838875,0.8563452682650995,0.770435162974624,1600,2042,8
dialseg711,random,2,158,0.7878718091777859,0.7678746327130265,0.4384217131424875,0.8590449088339385,0.7676402954469855,1568,2042,8
